Apr 29 15:00:00 router newsyslog[1178]: logfile turned over due to size>1000K
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,105000,7209,20000,10000,470527,1304600000,0,0,3,7150,5300386,14,15858,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,105000,7209,20000,10000,477736,1304600000,0,0,3,7151,5300436,15,15908,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,105000,7209,20000,10000,484945,1304600000,0,0,3,7152,5301864,16,17336,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,45000,14149873,80000,80000,61234157,1304540000,0,0,3,2961,2783764,15,16708,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,105000,7209,20000,10000,492154,1304600000,0,0,3,7153,5303292,17,18764,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,105000,7209,20000,10000,499363,1304600000,0,0,3,7154,5304720,18,20192,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,561622,1304600000,0,0,3,7155,5306148,19,21620,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,623881,1304600000,0,0,3,7156,5307576,20,23048,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,686140,1304600000,0,0,3,7157,5309004,16,17336,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,748399,1304600000,0,0,3,7158,5310432,17,18764,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,810658,1304600000,0,0,3,7159,5311860,18,20192,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,30000,16330911,80000,80000,77565068,1304540000,0,0,3,2962,2783816,12,13656,48,1500,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,30000,16330911,80000,80000,93895979,1304540000,0,0,3,2963,2785316,13,15156,48,1500,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,872917,1304600000,0,0,3,7160,5313288,19,21620,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,935176,1304600000,0,0,3,7161,5313338,20,21670,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,997435,1304600000,0,0,3,7162,5313388,21,21720,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,30000,16330911,80000,80000,110226890,1304540000,0,0,3,2964,2786816,14,16656,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,1059694,1304600000,0,0,3,7163,5313438,22,21770,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,1121953,1304600000,0,0,3,7164,5313488,23,21820,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,1184212,1304600000,0,0,3,7165,5313538,24,21870,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,1246471,1304600000,0,0,3,7166,5314966,25,23298,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,1308730,1304600000,0,0,3,7167,5316394,19,17486,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,1370989,1304600000,0,0,3,7168,5317822,20,18914,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,30000,16330911,80000,80000,126557801,1304540000,0,0,3,2965,2786868,13,13708,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,30000,16330911,80000,80000,142888712,1304540000,0,0,3,2966,2786920,14,13760,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,1433248,1304600000,0,0,3,7169,5319250,21,20342,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,1495507,1304600000,0,0,3,7170,5320678,22,21770,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,30000,16330911,80000,80000,159219623,1304540000,0,0,3,2967,2786972,15,13812,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,1557766,1304600000,0,0,3,7171,5322106,23,23198,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,1620025,1304600000,0,0,3,7172,5322156,24,23248,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,75000,72744,20000,20000,1692769,1304600000,0,0,3,7173,5322206,25,23298,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,75000,72744,20000,20000,1765513,1304600000,0,0,3,7174,5323634,26,24726,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,75000,72744,20000,20000,1838257,1304600000,0,0,3,7175,5325062,27,26154,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,75000,72744,30000,20000,1911001,1304600000,0,0,3,7176,5326490,22,21770,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,75000,72744,30000,20000,1983745,1304600000,0,0,3,7177,5326540,23,21820,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,75000,72744,30000,20000,2056489,1304600000,0,0,3,7178,5326590,24,21870,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,75000,72744,30000,20000,2129233,1304600000,0,0,3,7179,5328018,25,23298,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,75000,72744,30000,20000,2201977,1304600000,0,0,3,7180,5329446,26,24726,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,75000,72744,30000,20000,2274721,1304600000,0,0,3,7181,5330874,27,26154,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,75000,72744,30000,20000,2347465,1304600000,0,0,3,7182,5332302,28,27582,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,75000,72744,30000,20000,2420209,1304600000,0,0,3,7183,5333730,29,29010,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,15000,18511949,60000,80000,177731572,1304540000,0,0,3,2968,2787024,11,9260,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,15000,18511949,60000,80000,196243521,1304540000,0,0,3,2969,2787076,10,6312,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,15000,18511949,60000,80000,214755470,1304540000,0,0,3,2970,2787128,11,6364,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,60000,313916,30000,30000,2734125,1304600000,0,0,3,7184,5333780,25,21920,4,1428,1,end 
